shipment_id,last_known_location,last_update_time,status_update
afeaee06-7a95-43cc-a066-9942b21148c3,"Oklahoma City, OK",2025-04-22T00:11:27.736406,in transit
afeaee06-7a95-43cc-a066-9942b21148c3,"Las Vegas, NV",2025-04-22T02:11:27.736406,delayed
afeaee06-7a95-43cc-a066-9942b21148c3,"Denver, CO",2025-04-23T03:11:27.736406,out for delivery
30778908-b402-4567-9c07-40ae5d327237,"Phoenix, AZ",2025-04-30T07:11:27.736477,delivered
30778908-b402-4567-9c07-40ae5d327237,"El Paso, TX",2025-04-29T14:11:27.736477,arrived at hub
4a295bf8-76c9-4704-bf0b-0dbbf06822be,"Oklahoma City, OK",2025-04-12T09:11:27.736560,arrived at hub
4a295bf8-76c9-4704-bf0b-0dbbf06822be,"Tucson, AZ",2025-04-11T08:11:27.736560,delivered
4a295bf8-76c9-4704-bf0b-0dbbf06822be,"Salt Lake City, UT",2025-04-12T21:11:27.736560,arrived at hub
d969082f-1eff-4ad3-94b7-1c4732a55379,"Denver, CO",2025-04-21T01:11:27.736661,in transit
d969082f-1eff-4ad3-94b7-1c4732a55379,"Las Vegas, NV",2025-04-22T14:11:27.736661,out for delivery
f0b90ea1-8aa8-4fc4-8268-bacdfafc60a4,"Denver, CO",2025-04-12T06:11:27.736758,delayed
f0b90ea1-8aa8-4fc4-8268-bacdfafc60a4,"Denver, CO",2025-04-11T23:11:27.736758,delivered
f0b90ea1-8aa8-4fc4-8268-bacdfafc60a4,"Salt Lake City, UT",2025-04-13T01:11:27.736758,in transit
f3a23361-d0f4-42c4-b0bb-c33621b50f01,"El Paso, TX",2025-04-15T15:11:27.736837,delivered
f3a23361-d0f4-42c4-b0bb-c33621b50f01,"Denver, CO",2025-04-17T06:11:27.736837,out for delivery
f3a23361-d0f4-42c4-b0bb-c33621b50f01,"Oklahoma City, OK",2025-04-16T02:11:27.736837,in transit
2bc69d13-5213-43ba-a276-8ed47d472ff2,"Tucson, AZ",2025-04-27T04:11:27.736910,in transit
2bc69d13-5213-43ba-a276-8ed47d472ff2,"Tucson, AZ",2025-04-25T19:11:27.736910,delivered
8c78ee4d-34c1-4d62-a4b5-bed058686267,"Phoenix, AZ",2025-04-25T08:11:27.737007,delayed
8c78ee4d-34c1-4d62-a4b5-bed058686267,"Denver, CO",2025-04-24T05:11:27.737007,out for delivery
72a20b29-32fb-4706-9e8a-484e87823865,"El Paso, TX",2025-04-20T11:11:27.737080,arrived at hub
72a20b29-32fb-4706-9e8a-484e87823865,"Salt Lake City, UT",2025-04-21T01:11:27.737080,in transit
72a20b29-32fb-4706-9e8a-484e87823865,"El Paso, TX",2025-04-18T15:11:27.737080,in transit
ef3af714-880f-49cc-af92-f3a2d38d4de1,"Denver, CO",2025-05-01T22:11:27.737764,in transit
ef3af714-880f-49cc-af92-f3a2d38d4de1,"Salt Lake City, UT",2025-04-30T20:11:27.737764,out for delivery
ebebe811-ca88-43d2-bb66-5614bcbb046e,"Salt Lake City, UT",2025-04-13T05:11:27.737850,out for delivery
ebebe811-ca88-43d2-bb66-5614bcbb046e,"Oklahoma City, OK",2025-04-12T19:11:27.737850,out for delivery
ebebe811-ca88-43d2-bb66-5614bcbb046e,"Oklahoma City, OK",2025-04-10T23:11:27.737850,delivered
465eb4b0-5da9-4be8-976b-fc1e273bc57f,"Phoenix, AZ",2025-04-24T00:11:27.738016,delayed
465eb4b0-5da9-4be8-976b-fc1e273bc57f,"El Paso, TX",2025-04-22T23:11:27.738016,arrived at hub
f659ee83-b850-461c-9126-8ee5ff74f9e5,"Las Vegas, NV",2025-04-25T09:11:27.738100,out for delivery
f659ee83-b850-461c-9126-8ee5ff74f9e5,"Las Vegas, NV",2025-04-22T21:11:27.738100,out for delivery
bcd576fd-7fa5-4c25-9804-7ed52df7cd32,"Denver, CO",2025-04-20T20:11:27.738176,in transit
bcd576fd-7fa5-4c25-9804-7ed52df7cd32,"Phoenix, AZ",2025-04-22T20:11:27.738176,out for delivery
3bdc35cd-2ed8-44f6-b267-a885205ffa36,"Oklahoma City, OK",2025-04-13T04:11:27.738263,arrived at hub
3bdc35cd-2ed8-44f6-b267-a885205ffa36,"Phoenix, AZ",2025-04-12T04:11:27.738263,arrived at hub
1bc54761-531e-436c-99ff-25acd2cf4bd0,"Tucson, AZ",2025-04-30T09:11:27.738340,delayed
1bc54761-531e-436c-99ff-25acd2cf4bd0,"El Paso, TX",2025-05-02T07:11:27.738340,delayed
0b114ec9-c2b2-4ff5-aaf3-5463a29f81b0,"Denver, CO",2025-04-18T12:11:27.738415,delayed
0b114ec9-c2b2-4ff5-aaf3-5463a29f81b0,"Salt Lake City, UT",2025-04-17T04:11:27.738415,in transit
8507cb3a-6ba9-475a-b2d3-bc04b83449aa,"Las Vegas, NV",2025-04-18T19:11:27.738487,delivered
8507cb3a-6ba9-475a-b2d3-bc04b83449aa,"Las Vegas, NV",2025-04-16T21:11:27.738487,delivered
8507cb3a-6ba9-475a-b2d3-bc04b83449aa,"Tucson, AZ",2025-04-16T22:11:27.738487,out for delivery
4baba6e6-af98-45d1-9fdf-83f30077d41d,"Tucson, AZ",2025-05-04T20:11:27.738573,delivered
4baba6e6-af98-45d1-9fdf-83f30077d41d,"Las Vegas, NV",2025-05-05T10:11:27.738573,arrived at hub
4baba6e6-af98-45d1-9fdf-83f30077d41d,"Salt Lake City, UT",2025-05-05T21:11:27.738573,in transit
1599177f-b8db-4938-91eb-33602b49fdd0,"Oklahoma City, OK",2025-04-21T18:11:27.738658,delivered
1599177f-b8db-4938-91eb-33602b49fdd0,"Phoenix, AZ",2025-04-20T13:11:27.738658,in transit
fbdbff08-5dcd-4426-b73f-238cc7fcb21a,"Tucson, AZ",2025-04-24T18:11:27.738753,delayed
fbdbff08-5dcd-4426-b73f-238cc7fcb21a,"Denver, CO",2025-04-26T14:11:27.738753,arrived at hub
5c6e2a32-1b21-4b38-84e8-df216a4d2703,"Denver, CO",2025-04-28T18:11:27.738858,delayed
5c6e2a32-1b21-4b38-84e8-df216a4d2703,"Tucson, AZ",2025-04-27T20:11:27.738858,delayed
294253d8-54ab-4ab0-8192-e9095c9d29e5,"El Paso, TX",2025-04-19T22:11:27.738943,delayed
294253d8-54ab-4ab0-8192-e9095c9d29e5,"El Paso, TX",2025-04-20T04:11:27.738943,in transit
294253d8-54ab-4ab0-8192-e9095c9d29e5,"Denver, CO",2025-04-20T11:11:27.738943,delivered
e87991bb-3b17-472f-a693-183ead08e64e,"Phoenix, AZ",2025-05-05T16:11:27.739016,out for delivery
e87991bb-3b17-472f-a693-183ead08e64e,"Salt Lake City, UT",2025-05-05T01:11:27.739016,delayed
0ea0085f-9f54-4af6-bc63-cfd69a5a9534,"El Paso, TX",2025-04-27T00:11:27.739086,out for delivery
0ea0085f-9f54-4af6-bc63-cfd69a5a9534,"Las Vegas, NV",2025-04-26T14:11:27.739086,arrived at hub
0ea0085f-9f54-4af6-bc63-cfd69a5a9534,"El Paso, TX",2025-04-28T02:11:27.739086,delayed
ea4fdb92-3082-4e66-8b6a-21477bc78c9a,"Las Vegas, NV",2025-04-21T00:11:27.739156,delivered
ea4fdb92-3082-4e66-8b6a-21477bc78c9a,"Salt Lake City, UT",2025-04-21T04:11:27.739156,arrived at hub
178972e8-f50f-4ecc-8415-39083578a12c,"Phoenix, AZ",2025-04-05T08:11:27.739239,out for delivery
178972e8-f50f-4ecc-8415-39083578a12c,"Denver, CO",2025-04-04T16:11:27.739239,delivered
e3b27a78-23f7-48f6-9cd2-df8fcf9de1b7,"Las Vegas, NV",2025-04-19T14:11:27.739308,in transit
e3b27a78-23f7-48f6-9cd2-df8fcf9de1b7,"Salt Lake City, UT",2025-04-21T13:11:27.739308,delayed
e3b27a78-23f7-48f6-9cd2-df8fcf9de1b7,"Denver, CO",2025-04-20T02:11:27.739308,delivered
db263037-7e00-465c-b69b-6b5dd4eeaf14,"Tucson, AZ",2025-04-28T18:11:27.739402,in transit
db263037-7e00-465c-b69b-6b5dd4eeaf14,"Oklahoma City, OK",2025-04-27T07:11:27.739402,delayed
1ba78951-1489-41e1-8f6a-657cc1d46347,"Denver, CO",2025-04-16T18:11:27.739473,delivered
1ba78951-1489-41e1-8f6a-657cc1d46347,"Oklahoma City, OK",2025-04-18T17:11:27.739473,delayed
0bdb9802-e502-4dbc-8179-6d783d53a567,"El Paso, TX",2025-04-20T23:11:27.739564,in transit
0bdb9802-e502-4dbc-8179-6d783d53a567,"Denver, CO",2025-04-23T05:11:27.739564,out for delivery
0bdb9802-e502-4dbc-8179-6d783d53a567,"El Paso, TX",2025-04-20T22:11:27.739564,delivered
697bf78f-f3e1-45d1-ae32-f86597cc3400,"Oklahoma City, OK",2025-04-24T20:11:27.739645,arrived at hub
697bf78f-f3e1-45d1-ae32-f86597cc3400,"Las Vegas, NV",2025-04-23T19:11:27.739645,delayed
0976e671-1875-408a-afaf-7c0b9c5ada23,"Oklahoma City, OK",2025-05-06T15:11:27.739714,delayed
0976e671-1875-408a-afaf-7c0b9c5ada23,"Tucson, AZ",2025-05-06T05:11:27.739714,delayed
0976e671-1875-408a-afaf-7c0b9c5ada23,"Phoenix, AZ",2025-05-05T18:11:27.739714,arrived at hub
d76fa8b2-28fa-43e7-9e9d-490b7c4518c3,"Denver, CO",2025-04-09T02:11:27.739782,in transit
d76fa8b2-28fa-43e7-9e9d-490b7c4518c3,"Tucson, AZ",2025-04-09T10:11:27.739782,out for delivery
0cb8fe0f-e7e9-48ca-9b23-13c571a956d3,"Phoenix, AZ",2025-04-07T17:11:27.739851,delivered
0cb8fe0f-e7e9-48ca-9b23-13c571a956d3,"Salt Lake City, UT",2025-04-07T10:11:27.739851,arrived at hub
0cb8fe0f-e7e9-48ca-9b23-13c571a956d3,"Las Vegas, NV",2025-04-07T22:11:27.739851,out for delivery
4d0409cc-1b36-44d3-9228-8dcfc3eb46f4,"Phoenix, AZ",2025-04-14T04:11:27.739934,arrived at hub
4d0409cc-1b36-44d3-9228-8dcfc3eb46f4,"Salt Lake City, UT",2025-04-15T03:11:27.739934,delivered
4d0409cc-1b36-44d3-9228-8dcfc3eb46f4,"Denver, CO",2025-04-13T18:11:27.739934,delayed
57b675ce-3a7d-4e11-81cd-2b00dceacde6,"Oklahoma City, OK",2025-04-13T00:11:27.740006,arrived at hub
57b675ce-3a7d-4e11-81cd-2b00dceacde6,"Tucson, AZ",2025-04-14T10:11:27.740006,delivered
50b95d2e-b692-4f55-88eb-d0daad3be084,"Las Vegas, NV",2025-04-30T03:11:27.740086,arrived at hub
50b95d2e-b692-4f55-88eb-d0daad3be084,"Tucson, AZ",2025-04-28T16:11:27.740086,out for delivery
dc946dd1-39b1-4f91-bb53-ee7457f651eb,"Tucson, AZ",2025-04-25T01:11:27.740157,in transit
dc946dd1-39b1-4f91-bb53-ee7457f651eb,"Phoenix, AZ",2025-04-25T06:11:27.740157,in transit
9d1c252a-0d58-4915-8006-1c73fe73e1ff,"Denver, CO",2025-04-05T17:11:27.740228,arrived at hub
9d1c252a-0d58-4915-8006-1c73fe73e1ff,"Las Vegas, NV",2025-04-06T16:11:27.740228,in transit
c53915be-1b19-4a92-bc46-2d164cae4cd8,"Phoenix, AZ",2025-04-14T22:11:27.740299,in transit
c53915be-1b19-4a92-bc46-2d164cae4cd8,"Oklahoma City, OK",2025-04-15T14:11:27.740299,out for delivery
c53915be-1b19-4a92-bc46-2d164cae4cd8,"Phoenix, AZ",2025-04-15T05:11:27.740299,delayed
b782d441-32df-4081-ad3c-7ddccde4002c,"Tucson, AZ",2025-04-30T18:11:27.740369,in transit
b782d441-32df-4081-ad3c-7ddccde4002c,"El Paso, TX",2025-05-01T10:11:27.740369,out for delivery
c1c24332-a78b-4dbe-9df5-ff6eae128f7e,"Phoenix, AZ",2025-04-29T04:11:27.740450,out for delivery
c1c24332-a78b-4dbe-9df5-ff6eae128f7e,"Denver, CO",2025-04-28T19:11:27.740450,delayed
c1c24332-a78b-4dbe-9df5-ff6eae128f7e,"Denver, CO",2025-04-27T16:11:27.740450,delayed
364a4613-880f-4ca4-89b4-f7be943850d8,"Denver, CO",2025-04-09T22:11:27.740530,in transit
364a4613-880f-4ca4-89b4-f7be943850d8,"Oklahoma City, OK",2025-04-08T20:11:27.740530,delayed
364a4613-880f-4ca4-89b4-f7be943850d8,"Tucson, AZ",2025-04-10T04:11:27.740530,delivered
639f4098-81e3-409e-a088-74ae2abaef53,"Phoenix, AZ",2025-05-02T20:11:27.740600,delayed
639f4098-81e3-409e-a088-74ae2abaef53,"Denver, CO",2025-05-04T14:11:27.740600,out for delivery
639f4098-81e3-409e-a088-74ae2abaef53,"Oklahoma City, OK",2025-05-03T14:11:27.740600,delivered
904a3678-654c-4472-bfb3-db6161449349,"Tucson, AZ",2025-04-08T15:11:27.740669,delayed
904a3678-654c-4472-bfb3-db6161449349,"El Paso, TX",2025-04-11T02:11:27.740669,out for delivery
86132f53-762d-4dae-ab0f-5763dd1e4ba1,"Las Vegas, NV",2025-04-14T05:11:27.740757,out for delivery
86132f53-762d-4dae-ab0f-5763dd1e4ba1,"Denver, CO",2025-04-12T23:11:27.740757,in transit
86132f53-762d-4dae-ab0f-5763dd1e4ba1,"El Paso, TX",2025-04-13T05:11:27.740757,arrived at hub
505d81a8-81cd-456e-920d-344984b10262,"Phoenix, AZ",2025-04-20T00:11:27.740836,out for delivery
505d81a8-81cd-456e-920d-344984b10262,"Las Vegas, NV",2025-04-21T08:11:27.740836,delivered
43ef5ced-5580-4173-98ae-d9f56cf386d8,"Phoenix, AZ",2025-04-28T09:11:27.740922,arrived at hub
43ef5ced-5580-4173-98ae-d9f56cf386d8,"Las Vegas, NV",2025-04-28T19:11:27.740922,delivered
6739f50e-56cd-46fd-9378-333efd9f32b6,"El Paso, TX",2025-04-16T17:11:27.741002,out for delivery
6739f50e-56cd-46fd-9378-333efd9f32b6,"Salt Lake City, UT",2025-04-17T10:11:27.741002,arrived at hub
617c1771-9f86-4510-83f5-89f5929cabc6,"El Paso, TX",2025-04-20T19:11:27.741083,delayed
617c1771-9f86-4510-83f5-89f5929cabc6,"El Paso, TX",2025-04-21T10:11:27.741083,in transit
8410a06f-ca75-475f-ab5a-d8fdfefe5817,"El Paso, TX",2025-04-18T07:11:27.741173,arrived at hub
8410a06f-ca75-475f-ab5a-d8fdfefe5817,"El Paso, TX",2025-04-20T04:11:27.741173,delayed
8410a06f-ca75-475f-ab5a-d8fdfefe5817,"Tucson, AZ",2025-04-18T11:11:27.741173,in transit
9bebe41e-d6e1-4646-a748-38c3d45f2209,"Denver, CO",2025-05-04T20:11:27.741252,delivered
9bebe41e-d6e1-4646-a748-38c3d45f2209,"Phoenix, AZ",2025-05-05T17:11:27.741252,delivered
78aba131-7052-460b-95c5-b0cdfa31d7e5,"Las Vegas, NV",2025-04-24T13:11:27.741321,delivered
78aba131-7052-460b-95c5-b0cdfa31d7e5,"Salt Lake City, UT",2025-04-25T14:11:27.741321,arrived at hub
78aba131-7052-460b-95c5-b0cdfa31d7e5,"Oklahoma City, OK",2025-04-26T08:11:27.741321,arrived at hub
7ca90515-5233-4e66-8e38-023a96b1b7e8,"Phoenix, AZ",2025-04-05T20:11:27.741389,arrived at hub
7ca90515-5233-4e66-8e38-023a96b1b7e8,"Salt Lake City, UT",2025-04-06T07:11:27.741389,in transit
7ca90515-5233-4e66-8e38-023a96b1b7e8,"Salt Lake City, UT",2025-04-08T08:11:27.741389,delayed
a5f8da08-e7e3-4459-9147-c197020c7b5e,"Oklahoma City, OK",2025-04-26T12:11:27.741458,out for delivery
a5f8da08-e7e3-4459-9147-c197020c7b5e,"Las Vegas, NV",2025-04-25T01:11:27.741458,delayed
7bad846c-ba5d-45a7-9a89-4c7417db20c5,"Denver, CO",2025-04-22T06:11:27.741527,out for delivery
7bad846c-ba5d-45a7-9a89-4c7417db20c5,"Oklahoma City, OK",2025-04-24T03:11:27.741527,delayed
7bad846c-ba5d-45a7-9a89-4c7417db20c5,"Oklahoma City, OK",2025-04-22T11:11:27.741527,delivered
f47099ac-3c58-4180-a41e-05b1bffdcbe8,"Oklahoma City, OK",2025-04-22T17:11:27.741609,delivered
f47099ac-3c58-4180-a41e-05b1bffdcbe8,"Tucson, AZ",2025-04-22T11:11:27.741609,delayed
f47099ac-3c58-4180-a41e-05b1bffdcbe8,"Denver, CO",2025-04-23T02:11:27.741609,arrived at hub
e25d9da4-51be-450f-8ca5-788155d4e14d,"Salt Lake City, UT",2025-04-08T15:11:27.741679,delivered
e25d9da4-51be-450f-8ca5-788155d4e14d,"Denver, CO",2025-04-06T17:11:27.741679,delivered
70af32a0-42dd-4467-a696-305b57cc391c,"Oklahoma City, OK",2025-04-17T17:11:27.741747,delivered
70af32a0-42dd-4467-a696-305b57cc391c,"Tucson, AZ",2025-04-17T02:11:27.741747,arrived at hub
70af32a0-42dd-4467-a696-305b57cc391c,"Oklahoma City, OK",2025-04-18T07:11:27.741747,in transit
f58bc5b6-3c6f-4f4c-93d1-d7673f318519,"Las Vegas, NV",2025-04-25T09:11:27.741849,arrived at hub
f58bc5b6-3c6f-4f4c-93d1-d7673f318519,"Salt Lake City, UT",2025-04-24T00:11:27.741849,delayed
3005f97e-70b5-423b-ae75-7f5c8f892220,"Las Vegas, NV",2025-04-29T14:11:27.742007,arrived at hub
3005f97e-70b5-423b-ae75-7f5c8f892220,"Oklahoma City, OK",2025-04-30T20:11:27.742007,in transit
3005f97e-70b5-423b-ae75-7f5c8f892220,"Las Vegas, NV",2025-05-01T09:11:27.742007,in transit
3bb31218-a243-4a68-9ad7-fb9a36216d43,"Tucson, AZ",2025-04-11T19:11:27.742089,out for delivery
3bb31218-a243-4a68-9ad7-fb9a36216d43,"Denver, CO",2025-04-13T18:11:27.742089,out for delivery
4749f0c7-96d1-424f-a8f8-31bb0c0441bf,"Las Vegas, NV",2025-04-12T13:11:27.742159,delivered
4749f0c7-96d1-424f-a8f8-31bb0c0441bf,"Phoenix, AZ",2025-04-12T13:11:27.742159,out for delivery
4749f0c7-96d1-424f-a8f8-31bb0c0441bf,"Denver, CO",2025-04-11T17:11:27.742159,out for delivery
d9431152-dfb0-47bd-9028-ee503235663b,"Las Vegas, NV",2025-04-15T17:11:27.742224,in transit
d9431152-dfb0-47bd-9028-ee503235663b,"Las Vegas, NV",2025-04-17T05:11:27.742224,in transit
a62bc7fe-6fb0-4d67-adce-4371e764ea20,"Denver, CO",2025-05-03T08:11:27.742293,out for delivery
a62bc7fe-6fb0-4d67-adce-4371e764ea20,"Oklahoma City, OK",2025-05-02T09:11:27.742293,in transit
f0e1339b-a8e1-4975-a4b6-2746231830a8,"El Paso, TX",2025-04-17T08:11:27.742360,delivered
f0e1339b-a8e1-4975-a4b6-2746231830a8,"Oklahoma City, OK",2025-04-18T02:11:27.742360,in transit
81a1235f-2425-4c44-aead-cf3efbd7f0af,"El Paso, TX",2025-04-22T10:11:27.742428,out for delivery
81a1235f-2425-4c44-aead-cf3efbd7f0af,"Phoenix, AZ",2025-04-22T09:11:27.742428,in transit
81a1235f-2425-4c44-aead-cf3efbd7f0af,"Denver, CO",2025-04-23T07:11:27.742428,arrived at hub
a2faa34b-1043-4b1b-9c14-48a0743917de,"Oklahoma City, OK",2025-04-15T22:11:27.742506,delayed
a2faa34b-1043-4b1b-9c14-48a0743917de,"Denver, CO",2025-04-16T03:11:27.742506,in transit
a2faa34b-1043-4b1b-9c14-48a0743917de,"Tucson, AZ",2025-04-14T19:11:27.742506,delivered
130df40f-c408-4b20-b5be-ea9c386245be,"Phoenix, AZ",2025-04-05T08:11:27.742648,delayed
130df40f-c408-4b20-b5be-ea9c386245be,"Tucson, AZ",2025-04-04T13:11:27.742648,in transit
130df40f-c408-4b20-b5be-ea9c386245be,"Salt Lake City, UT",2025-04-06T02:11:27.742648,delivered
6d2855c7-312a-41c0-bab5-e2fd5243a54f,"Phoenix, AZ",2025-05-02T14:11:27.742777,in transit
6d2855c7-312a-41c0-bab5-e2fd5243a54f,"Denver, CO",2025-05-02T15:11:27.742777,delayed
6d2855c7-312a-41c0-bab5-e2fd5243a54f,"Tucson, AZ",2025-05-01T23:11:27.742777,in transit
a5db71f8-09ca-4789-8aca-3feee2f040a8,"Tucson, AZ",2025-04-08T15:11:27.742854,out for delivery
a5db71f8-09ca-4789-8aca-3feee2f040a8,"Phoenix, AZ",2025-04-07T22:11:27.742854,delivered
a5db71f8-09ca-4789-8aca-3feee2f040a8,"Denver, CO",2025-04-08T14:11:27.742854,delayed
34f52f87-37cd-451f-b694-5a90684149cc,"Denver, CO",2025-05-01T12:11:27.742925,out for delivery
34f52f87-37cd-451f-b694-5a90684149cc,"Las Vegas, NV",2025-04-29T18:11:27.742925,out for delivery
34f52f87-37cd-451f-b694-5a90684149cc,"Las Vegas, NV",2025-05-02T00:11:27.742925,arrived at hub
0f84b415-07c2-4625-bf72-6b1e573c5417,"Denver, CO",2025-04-13T20:11:27.743015,in transit
0f84b415-07c2-4625-bf72-6b1e573c5417,"Oklahoma City, OK",2025-04-13T23:11:27.743015,delayed
0f84b415-07c2-4625-bf72-6b1e573c5417,"Salt Lake City, UT",2025-04-15T17:11:27.743015,delivered
3a24b0c9-9ec0-4c47-8fa4-32b9ac1a4816,"Salt Lake City, UT",2025-04-27T20:11:27.743134,out for delivery
3a24b0c9-9ec0-4c47-8fa4-32b9ac1a4816,"Tucson, AZ",2025-04-30T07:11:27.743134,delivered
9b4e0b5e-c889-4ce4-8b54-c81c00383a2c,"Tucson, AZ",2025-04-20T19:11:27.743219,delayed
9b4e0b5e-c889-4ce4-8b54-c81c00383a2c,"Tucson, AZ",2025-04-19T23:11:27.743219,in transit
9b4e0b5e-c889-4ce4-8b54-c81c00383a2c,"El Paso, TX",2025-04-22T05:11:27.743219,delivered
40fdfdb5-7ff9-4d9a-b8ff-fddcb75df38e,"Salt Lake City, UT",2025-04-30T04:11:27.743289,out for delivery
40fdfdb5-7ff9-4d9a-b8ff-fddcb75df38e,"Denver, CO",2025-04-30T11:11:27.743289,arrived at hub
92275ce9-961a-4230-95b7-14191ec05b68,"Phoenix, AZ",2025-05-05T05:11:27.743357,out for delivery
92275ce9-961a-4230-95b7-14191ec05b68,"Oklahoma City, OK",2025-05-04T23:11:27.743357,out for delivery
5d4f3eb5-88c8-48cb-b732-affad48ffa59,"Salt Lake City, UT",2025-05-02T07:11:27.743437,delivered
5d4f3eb5-88c8-48cb-b732-affad48ffa59,"Las Vegas, NV",2025-05-02T22:11:27.743437,in transit
d6a8931c-15e1-4b89-982d-19a254d9db2c,"El Paso, TX",2025-04-21T14:11:27.743505,out for delivery
d6a8931c-15e1-4b89-982d-19a254d9db2c,"Salt Lake City, UT",2025-04-21T06:11:27.743505,delayed
e61fb1f9-46f5-412e-b399-e406cbbfeeaf,"Salt Lake City, UT",2025-05-04T14:11:27.743586,delivered
e61fb1f9-46f5-412e-b399-e406cbbfeeaf,"Salt Lake City, UT",2025-05-07T07:11:27.743586,out for delivery
e61fb1f9-46f5-412e-b399-e406cbbfeeaf,"Tucson, AZ",2025-05-05T03:11:27.743586,arrived at hub
a25cb434-77bd-46b3-9274-7121452fe14f,"Phoenix, AZ",2025-04-11T01:11:27.743676,delivered
a25cb434-77bd-46b3-9274-7121452fe14f,"Salt Lake City, UT",2025-04-11T01:11:27.743676,delayed
05135721-2769-46f8-a341-e7162e3dcbe3,"Las Vegas, NV",2025-04-07T17:11:27.743766,out for delivery
05135721-2769-46f8-a341-e7162e3dcbe3,"El Paso, TX",2025-04-08T03:11:27.743766,delivered
05135721-2769-46f8-a341-e7162e3dcbe3,"Phoenix, AZ",2025-04-08T01:11:27.743766,arrived at hub
7be3bec0-5fd3-4d31-b5cf-b975e0bfdba6,"Denver, CO",2025-05-01T16:11:27.744395,delivered
7be3bec0-5fd3-4d31-b5cf-b975e0bfdba6,"Phoenix, AZ",2025-05-01T16:11:27.744395,out for delivery
7be3bec0-5fd3-4d31-b5cf-b975e0bfdba6,"Oklahoma City, OK",2025-05-01T07:11:27.744395,arrived at hub
8502a127-8606-4bb1-973e-d91fa325c846,"Las Vegas, NV",2025-04-19T01:11:27.744477,delayed
8502a127-8606-4bb1-973e-d91fa325c846,"Las Vegas, NV",2025-04-16T15:11:27.744477,delayed
77757970-db84-4573-967e-50616f370838,"Salt Lake City, UT",2025-05-05T00:11:27.744552,out for delivery
77757970-db84-4573-967e-50616f370838,"Salt Lake City, UT",2025-05-04T01:11:27.744552,arrived at hub
77757970-db84-4573-967e-50616f370838,"Las Vegas, NV",2025-05-04T06:11:27.744552,out for delivery
f664a8e7-0875-4274-99a9-51196a581d48,"Oklahoma City, OK",2025-04-19T23:11:27.744635,out for delivery
f664a8e7-0875-4274-99a9-51196a581d48,"Denver, CO",2025-04-19T00:11:27.744635,out for delivery
f664a8e7-0875-4274-99a9-51196a581d48,"Salt Lake City, UT",2025-04-19T16:11:27.744635,out for delivery
6f3cc776-d7f2-49ea-9677-69c48ce5eb65,"Salt Lake City, UT",2025-04-26T07:11:27.744827,delayed
6f3cc776-d7f2-49ea-9677-69c48ce5eb65,"El Paso, TX",2025-04-23T20:11:27.744827,arrived at hub
6f3cc776-d7f2-49ea-9677-69c48ce5eb65,"Las Vegas, NV",2025-04-23T21:11:27.744827,delivered
8ca8c828-2f58-4774-95e3-2ce8fc1ae986,"Salt Lake City, UT",2025-04-24T06:11:27.744917,delivered
8ca8c828-2f58-4774-95e3-2ce8fc1ae986,"Denver, CO",2025-04-23T16:11:27.744917,arrived at hub
8ca8c828-2f58-4774-95e3-2ce8fc1ae986,"Salt Lake City, UT",2025-04-24T14:11:27.744917,in transit
41bf1ada-125e-4976-aa2c-448284ab9e30,"Tucson, AZ",2025-04-20T17:11:27.744989,in transit
41bf1ada-125e-4976-aa2c-448284ab9e30,"Oklahoma City, OK",2025-04-22T11:11:27.744989,arrived at hub
0545dcf3-e856-463f-b2a6-d29333ab0aee,"Salt Lake City, UT",2025-04-12T12:11:27.745080,out for delivery
0545dcf3-e856-463f-b2a6-d29333ab0aee,"Tucson, AZ",2025-04-13T05:11:27.745080,in transit
0545dcf3-e856-463f-b2a6-d29333ab0aee,"Denver, CO",2025-04-10T16:11:27.745080,delayed
fa79623c-822d-420e-906e-0305d138d25c,"Denver, CO",2025-04-07T22:11:27.745154,out for delivery
fa79623c-822d-420e-906e-0305d138d25c,"Las Vegas, NV",2025-04-07T09:11:27.745154,arrived at hub
fa79623c-822d-420e-906e-0305d138d25c,"Oklahoma City, OK",2025-04-06T22:11:27.745154,in transit
eab9de50-dee5-4e4a-86e2-9f3c14a04a3c,"Tucson, AZ",2025-04-13T16:11:27.745230,in transit
eab9de50-dee5-4e4a-86e2-9f3c14a04a3c,"Salt Lake City, UT",2025-04-14T09:11:27.745230,delivered
eab9de50-dee5-4e4a-86e2-9f3c14a04a3c,"Salt Lake City, UT",2025-04-14T16:11:27.745230,arrived at hub
718a75a8-5a75-4457-a8cd-c5f4f9b72cdf,"Las Vegas, NV",2025-04-25T15:11:27.745306,out for delivery
718a75a8-5a75-4457-a8cd-c5f4f9b72cdf,"Phoenix, AZ",2025-04-27T06:11:27.745306,in transit
e8e5dd34-d707-4c81-a1d9-ce285f8d911a,"Oklahoma City, OK",2025-04-19T05:11:27.745423,arrived at hub
e8e5dd34-d707-4c81-a1d9-ce285f8d911a,"Denver, CO",2025-04-18T14:11:27.745423,delayed
e8e5dd34-d707-4c81-a1d9-ce285f8d911a,"Oklahoma City, OK",2025-04-20T04:11:27.745423,delayed
d0de554d-b204-4552-9b10-951b3d8e7276,"Salt Lake City, UT",2025-04-14T13:11:27.745496,delayed
d0de554d-b204-4552-9b10-951b3d8e7276,"Las Vegas, NV",2025-04-14T23:11:27.745496,arrived at hub
